date,region,AQI,PM2.5,NO2,SO2,CO,O3,temperature,humidity
20-06-2021,West,82.79173269,70.18420482,32.01793924,23.51609127,1.336585148,20.63588056,30.11716728,40.03710801
21-06-2021,North,92.30888912,47.81396477,50.18537428,21.62182987,0.538749035,38.25409524,29.53636842,38.03933825
22-06-2021,Central,120.1258562,59.26455989,27.1049993,14.39900599,0.983322843,34.08543107,27.5239068,77.42283367
23-06-2021,East,88.46216261,57.59459878,36.98420192,16.33304315,1.10892953,17.12570331,21.62060818,39.458826
24-06-2021,East,116.7138422,64.96276957,43.28644026,15.70447863,0.771352461,29.69806563,25.85101412,66.03358157
25-06-2021,West,77.40586291,81.76502157,34.26180086,16.37733865,0.307238794,33.08765389,22.43311256,77.50522007
26-06-2021,South,110.5960836,73.19125562,47.83155656,18.38158623,1.029647214,25.27954661,19.84592361,75.47337934
27-06-2021,West,128.8313724,43.83935885,34.31123025,18.66726348,0.763672523,18.16108076,23.30628494,74.73655162
28-06-2021,Central,50.56711,80.64744675,54.08619493,16.74603172,0.764847478,32.22767032,28.49132768,26.20462989
29-06-2021,South,84.06209489,64.6969821,38.74253703,16.2091809,0.893595892,47.6899436,25.21907096,25.58928773
30-06-2021,West,111.5414425,70.30598694,46.71270137,18.85607828,0.959897226,26.90412721,32.25354962,41.4739025
01-07-2021,West,95.93909228,81.99811289,47.46023953,20.83845767,0.997275162,42.55392945,28.8289027,22.51635168
02-07-2021,East,107.4229175,43.32629626,33.72459997,18.41851732,0.73480303,23.98168943,28.29345407,55.03008156
03-07-2021,South,87.92029627,59.46261632,19.46513451,25.79333512,0.933937141,31.72436508,16.95536725,47.63474464
04-07-2021,North,101.7317957,52.02818173,43.60755755,22.54043857,0.472772989,36.17218025,23.57420735,58.99181388
05-07-2021,East,96.88645529,36.48210862,40.72288347,12.04577072,1.09331172,29.93269067,19.67813795,40.91519771
06-07-2021,North,123.3556412,65.20064966,45.55826028,22.61863883,0.143117376,27.61811481,24.0849856,54.00278021
07-07-2021,North,105.0884169,97.67334827,37.73472528,23.02771991,0.913152976,35.80902017,21.53361938,43.43213361
08-07-2021,South,106.7520532,32.39883383,35.69572301,17.82632516,1.275755846,45.13164092,23.11197523,33.66456646
09-07-2021,South,91.76246068,59.51579083,60.08473011,12.52401206,0.682197794,32.4046954,30.30581366,65.45566768
10-07-2021,East,90.24787552,69.60814403,25.27645938,20.0403338,1.214929061,25.87151859,27.37624965,67.1405131
11-07-2021,Central,91.34883624,61.84617302,47.33950478,19.96145674,1.346719814,28.48198754,30.03557214,78.04621849
12-07-2021,West,107.8890428,58.30307921,34.25398142,14.39176882,0.007630014,50.15766117,16.99658445,81.23262482
13-07-2021,West,91.58031038,40.51175455,36.64221382,12.74390392,0.954591129,31.07925693,25.28987348,69.31233331
14-07-2021,West,105.7954971,63.49180114,36.82897167,19.56223227,0.137267972,25.24469041,29.83352491,68.12486607
15-07-2021,East,141.508016,48.64854034,31.96565726,18.83461404,0.964537466,20.83945667,32.53147957,23.96729657
16-07-2021,Central,117.4224941,27.15117443,45.7122421,17.91367317,0.997848637,15.39279125,17.25955805,27.6845469
17-07-2021,Central,93.47952936,77.91888331,53.90643596,19.58294633,0.255236804,32.90867419,23.24258182,76.87938973
18-07-2021,South,124.0242784,74.3757873,44.70013661,14.48611813,1.577451509,35.23713594,30.17113337,36.30658831
19-07-2021,North,91.83849254,60.77491465,41.03381996,17.82589694,1.085804742,26.82643056,24.03860844,44.88955422
20-07-2021,West,59.2375093,63.43612032,30.13559501,22.66662515,0.74529297,29.88023666,20.44791163,30.17081476
21-07-2021,South,79.83827378,76.11477019,45.16825266,18.2501496,1.439613828,20.63630633,17.25000411,33.6606378
22-07-2021,South,62.58416158,63.36509485,61.56349632,11.64013764,0.461316034,31.06342772,20.25649233,74.27920648
23-07-2021,South,92.96973032,73.56026332,36.19305376,17.63653861,0.63124869,33.85196256,16.55549166,38.33017337
24-07-2021,Central,100.3683676,55.53776699,36.24016421,14.64920768,0.310163343,25.71868586,25.29230228,51.43244764
25-07-2021,Central,133.5287462,79.67975608,34.38910869,21.33568148,1.540313559,43.52362136,29.48155093,30.61699611
26-07-2021,Central,106.5385475,64.81178589,35.10585766,21.59418702,1.099703911,23.30314939,18.69512621,67.45509344
27-07-2021,East,95.61798942,62.91077915,12.54700446,11.70612687,1.197820537,32.26781283,26.28864871,70.97888139
28-07-2021,East,116.5881116,40.94908367,44.05035386,23.79506485,1.09030037,36.78653776,29.22635515,45.31846225
29-07-2021,Central,55.77729382,64.30433781,31.54447824,14.43906849,1.172130328,29.381684,24.98645837,74.93226523
30-07-2021,East,104.7122912,47.52067624,23.89736881,27.79591145,1.023423314,28.49218545,16.94652853,36.79346563
31-07-2021,North,115.4173039,50.4257591,47.5318995,19.75611868,1.081276403,18.5690708,26.93105777,68.43327035
01-08-2021,East,70.42827508,47.76936558,29.17982215,13.76803251,1.032281031,40.85873197,24.72676528,71.0975207
02-08-2021,East,122.8750809,44.00647602,36.61330946,14.29006965,0.817422458,28.64085439,24.21747676,87.80601645
03-08-2021,East,106.7699281,91.87157105,54.66442391,21.74047646,0.98601257,34.2989234,22.26581377,36.26251656
04-08-2021,Central,91.69424172,79.97008593,25.90784202,18.04350055,1.082078372,35.3817639,25.43393713,26.5597336
05-08-2021,West,112.6556373,88.80551253,24.67401765,19.51673045,1.033164736,24.97361206,27.54908954,38.41247956
06-08-2021,West,145.4138572,41.65657471,42.6930619,28.06390116,0.556668368,28.41977117,36.95324067,28.60035376
07-08-2021,South,103.6373251,61.06880625,51.49487364,16.50377968,0.596503999,40.67585881,25.56166034,31.87860159
08-08-2021,Central,104.9644117,40.59738562,24.25658282,20.29981429,1.32485243,21.06241867,32.5557058,43.38801583
09-08-2021,North,90.81278201,49.56457684,44.07689737,27.09922244,0.907901786,47.0233446,26.78877542,48.97935227
10-08-2021,West,83.00311261,46.22809525,45.8099954,21.35256738,1.175417604,24.04101772,24.50235836,83.2606958
11-08-2021,Central,116.6067163,78.5937601,19.40839516,11.96698632,0.672364027,20.56386035,25.74273764,33.69310401
12-08-2021,Central,82.87832348,54.05655483,47.98501338,22.52694506,0.558056237,31.05847217,18.89131815,88.02312831
13-08-2021,North,101.4313247,76.02569001,48.7660588,14.18498571,0.746921016,47.66678611,26.52930135,76.71072469
14-08-2021,Central,90.44685106,69.06181334,36.88214427,27.03403764,0.933230479,14.71227252,15.03967468,81.70299729
15-08-2021,North,109.5795965,94.55458128,52.52346362,15.88566198,0.80045791,28.87187425,20.68666821,85.06107928
16-08-2021,North,106.6732421,37.80833665,51.36455574,34.84754754,1.388180057,33.81012014,25.54921547,72.7268838
17-08-2021,Central,120.7507989,78.8884986,41.03117926,27.33687994,1.05385699,30.26919967,30.96991137,75.21458821
18-08-2021,East,89.79967202,77.19661306,35.4855461,16.01693715,1.554681586,33.05537336,32.15312198,50.64728076
19-08-2021,North,94.60250129,45.39931743,30.27172107,20.10006903,1.121322446,24.25573534,23.8172671,55.73151643
20-08-2021,West,80.42472568,75.10700005,39.62436491,23.76822141,0.276234755,25.20222523,25.7785866,85.27397987
21-08-2021,Central,91.1141348,65.04217445,45.6975892,23.91830237,1.316812482,28.81261882,29.92181235,46.47791381
22-08-2021,Central,107.5460099,56.5878561,36.75823139,22.2116813,0.547134513,20.9608953,18.35253214,22.93629511
23-08-2021,North,115.1397723,47.6409677,18.02498995,26.26079518,1.0691601,29.64250879,27.02373753,73.39280698
24-08-2021,West,81.55669352,49.21335823,52.68713895,19.38515527,0.767594783,26.89003765,20.86053566,60.12102582
25-08-2021,North,117.3921184,90.74718144,41.90223222,18.16641166,1.64281331,26.23963852,24.14087478,77.04131736
26-08-2021,West,127.1127572,60.01024228,36.20375503,18.26568006,1.431879378,32.5640513,22.70488375,25.28858866
27-08-2021,North,108.2686981,71.73195002,48.57158388,24.29186616,0.777453807,15.43472405,27.17679064,63.48623933
28-08-2021,West,137.5359163,48.13650927,55.24638596,21.8259052,0.9617927,28.16727917,27.75151837,37.33941216
29-08-2021,East,84.52421602,48.30220581,11.98088431,21.45641833,1.073379421,48.53883012,29.45539339,83.22880161
30-08-2021,East,75.10690593,76.22977214,44.3426365,23.97617125,1.259024221,21.31112251,26.74099414,27.69369578
31-08-2021,South,64.42559502,39.75635683,25.73350789,9.744737961,1.008745574,40.28400397,25.85826885,79.01484909
01-09-2021,West,129.9208862,53.77179348,44.99110507,21.55034412,0.69253153,30.43724897,34.270119,26.19879764
02-09-2021,East,113.0873131,60.51041117,41.27927202,21.09284444,0.784732408,25.17633753,17.37820465,21.75681488
03-09-2021,Central,98.88830658,61.67058903,46.35726526,28.34404041,0.998655461,19.43486672,33.4780493,36.4541601
04-09-2021,Central,105.5993725,57.31360072,35.00752386,12.35706009,1.370337094,31.11745572,23.55089046,43.31311786
05-09-2021,North,77.49021905,65.93729672,21.26759888,27.78593316,1.128351358,41.62717685,27.85445793,63.85701403
06-09-2021,West,148.9150396,70.39283634,35.49631809,20.37704564,0.767975522,26.88631084,23.3717016,29.22072182
07-09-2021,Central,102.5844236,71.01956318,44.06847635,22.44494765,1.194511833,29.3523086,21.48729185,50.61309535
08-09-2021,West,102.1878959,45.21294287,50.15392329,28.37959394,0.883904548,38.0829668,27.42288596,34.29845215
09-09-2021,West,114.5153325,55.73767353,28.281687,22.80380634,1.267122402,32.72696633,30.21064154,79.87123251
10-09-2021,South,109.6201846,77.92144293,50.27060427,22.00184145,1.758103125,17.42179376,27.36503977,23.14765556
11-09-2021,North,104.4776805,73.41970781,33.5212771,21.21145593,0.892352089,30.79109773,22.28942107,44.91564087
12-09-2021,Central,84.19051089,39.40710823,43.62449882,17.58260933,1.240481548,42.09787929,43.05675031,64.1961856
13-09-2021,East,109.4293671,65.27219851,34.90106047,19.85755438,0.776382,29.70447051,30.99286835,83.91617246
14-09-2021,West,137.6404899,30.32662126,41.82170628,16.42243617,0.96632087,8.068084564,29.66671152,80.75953959
15-09-2021,North,126.9084009,60.70402353,48.91877635,19.7771655,1.008868686,33.10571993,23.23517885,82.66343997
16-09-2021,Central,131.8637325,88.46650525,27.72985923,8.320346515,0.941894902,28.41234848,21.87417106,24.39973056
17-09-2021,Central,89.77568647,45.78160924,33.20094103,22.14519784,1.738904107,15.36724469,23.60080462,78.8646283
18-09-2021,West,80.20790359,47.48515432,41.84962587,19.39131373,0.908022078,16.56633528,30.40703272,74.5938805
19-09-2021,Central,97.4842616,71.46044672,64.01583661,18.31898132,1.176055462,37.80085715,20.04697831,83.17021545
20-09-2021,North,101.1144982,36.85797727,31.36810288,21.09879042,0.420973939,24.14093804,19.65898084,41.81033871
21-09-2021,North,121.8838304,50.50867455,60.40133886,12.83218039,1.129598969,22.74002895,27.69773767,83.82355744
22-09-2021,West,66.15070741,68.94661706,60.04423304,29.64634998,1.342616378,29.71489151,26.59598222,48.18487596
23-09-2021,West,130.5910064,50.48571228,39.02688849,19.48616269,0.841720797,24.84637601,21.14843231,64.38697799
24-09-2021,Central,96.83984203,56.46045019,37.01847474,19.27077784,0.246933358,30.80038902,19.54398211,49.69252938
25-09-2021,North,91.4623786,71.16278565,33.07934801,15.17301895,0.988404469,28.37823976,32.18948497,49.93539014
26-09-2021,East,79.75791249,66.32319125,39.3179747,20.11973191,1.005155155,20.40003536,26.78502213,58.26459132
27-09-2021,South,66.90286656,64.00227594,25.93280567,26.93479945,1.217222515,25.91041761,18.18232068,44.91486967
28-09-2021,Central,116.4634117,54.91316581,39.23760983,25.17958105,1.603270911,33.54202657,18.53187232,75.4915896
29-09-2021,East,101.4663593,65.55091673,54.96880274,24.27218876,0.885983905,30.33534432,23.19244014,64.35471148
30-09-2021,South,74.20078201,58.1440098,33.88914938,22.73199476,0.743113563,29.34446014,28.66420903,68.28290331
01-10-2021,South,74.09842456,66.86708415,37.59275696,18.20728736,0.64992466,45.49907393,27.97504401,36.17243602
02-10-2021,South,93.28430601,52.54601962,22.98859526,12.74918416,1.059423585,35.8483002,30.65839269,87.87027019
03-10-2021,Central,133.3804305,57.26146538,43.74062088,18.99480614,1.143806278,36.81953012,17.54825096,66.21232684
04-10-2021,South,94.80817297,45.15063311,42.64481685,18.82064268,0.836303382,28.67225274,26.11923345,33.80371052
05-10-2021,East,69.93714094,59.47488585,40.6370236,25.2439722,1.233604824,31.76116152,32.12955166,72.53431704
06-10-2021,East,95.08513872,47.83498705,37.8317295,21.54695221,1.139615223,26.55120008,31.66400865,32.15998722
07-10-2021,North,94.54552861,43.28930325,37.07242081,28.06155764,1.012969507,36.22039812,26.79454991,24.43694274
08-10-2021,East,46.06226714,63.87991722,45.01900234,25.9874427,0.729275584,29.11680077,36.74009254,56.92873773
09-10-2021,East,98.91410267,63.19109664,39.71183398,17.71752195,0.855440705,31.77902199,28.04642558,58.74667679
10-10-2021,North,95.3813094,71.74310602,43.14971872,11.02435402,0.271073411,31.28489042,30.21373316,33.22759023
11-10-2021,North,113.9241273,53.53311646,42.14982817,26.92787617,1.070736119,29.85466495,25.22223959,44.3865261
12-10-2021,East,136.9791219,66.1207927,51.23427287,26.79692612,1.007902387,53.50550454,21.09512354,86.2038507
13-10-2021,North,122.5313006,68.26196358,46.76994097,13.16894205,1.056543697,24.66704578,20.623954,39.95022625
14-10-2021,South,94.62222619,66.67160712,41.92861843,27.5462001,1.151295705,24.59430776,25.90807607,30.88976425
15-10-2021,Central,77.86948183,47.61519476,55.18422031,21.91058585,1.115746446,35.55277397,23.94248997,89.47933711
16-10-2021,South,151.4671961,62.24045223,44.20268529,20.80342749,0.966885046,25.23864801,16.15707165,41.16138755
17-10-2021,North,101.1843687,65.46210444,53.04962689,28.07391627,1.014600413,27.66874911,19.87103208,67.61775712
18-10-2021,West,100.2785858,60.107677,46.06942608,26.72342587,0.578705075,21.30871237,23.40798213,36.2092127
19-10-2021,North,99.51749826,28.70283512,21.58080921,23.25665476,0.824883806,33.93246336,28.63639688,58.50848379
20-10-2021,West,103.9616952,62.40734436,53.04834763,22.36608533,1.015141316,34.03405796,24.91963057,47.03973906
21-10-2021,North,97.11279176,93.18796559,41.35176241,23.08197145,0.779243927,27.47846352,24.63967895,87.31054828
22-10-2021,East,88.52675986,54.59941097,39.48045229,17.99971283,1.258045239,35.71853351,20.06543686,50.29641122
23-10-2021,North,89.06282118,49.07884353,42.81348347,19.72449275,0.802410376,15.13499989,25.1158304,60.89219289
24-10-2021,Central,99.3449346,65.6002284,36.55016838,15.48841423,1.064891623,24.34517279,31.59550514,86.13363861
25-10-2021,South,89.13150458,64.68567316,42.2702886,18.33480112,1.034969697,28.64016651,25.77787556,89.246401
26-10-2021,South,85.74308435,77.89102748,34.08123934,18.16683061,1.223883278,20.62174002,17.46343209,27.11608548
27-10-2021,North,102.1286046,41.13197766,52.74272259,16.82347315,1.270237352,16.0102957,18.74238603,78.40244984
28-10-2021,East,94.90045565,70.97070379,38.86411886,20.68373251,1.208209783,27.53683228,27.94394439,46.74815459
29-10-2021,East,130.0798598,68.85633092,36.17416157,18.38009575,0.36819814,35.5521607,23.87842262,61.63800943
30-10-2021,East,46.98060383,57.86780195,30.75074184,22.5111736,1.358244444,40.25686713,24.62709885,46.25336553
31-10-2021,East,121.830137,65.08030977,42.68775789,11.88839693,1.458192467,25.62169693,21.93632912,48.0781344
01-11-2021,East,124.9217038,75.44186222,41.871071,19.43322603,0.855362715,35.8657267,27.51706106,31.12002752
02-11-2021,East,58.53219535,73.0847307,43.88424614,20.6577582,1.070994074,35.0923363,23.49541143,60.09365209
03-11-2021,West,93.14624812,42.85471032,29.72748112,18.4468538,0.732750496,39.74886539,24.06693389,58.27011622
04-11-2021,West,92.57118268,72.3023728,23.98818801,19.1380365,0.415486448,27.19847176,20.74388304,33.2549052
05-11-2021,West,71.84976611,59.02967092,46.25591303,12.07376995,0.77838542,15.61199604,29.60845649,57.92113005
06-11-2021,South,84.44366625,61.09311147,54.84641862,21.78238552,0.837958288,30.56148682,23.89433604,88.11713178
07-11-2021,West,77.78848309,61.09795487,29.73646378,23.23802991,0.893544781,21.88965007,28.03940167,70.00860171
08-11-2021,South,135.0454089,57.74635517,55.89441284,22.46768647,0.712325773,24.21195913,19.03204218,53.66877917
09-11-2021,Central,118.7135679,77.87561246,42.83911059,25.1936353,0.77997245,27.59024685,33.66941569,84.12587899
10-11-2021,South,125.4311019,58.7442306,39.92937095,21.00764803,0.996698104,27.28857895,31.38687019,60.27200496
11-11-2021,East,114.4334413,43.20680807,36.02451303,22.3934059,0.768931905,31.13247414,15.45101165,29.45335991
12-11-2021,Central,77.41896458,54.09705216,26.15481981,20.78045369,1.1630573,35.62525053,20.99031262,58.32567535
13-11-2021,East,89.50959467,62.68042075,49.87728516,23.4377536,1.204498195,27.05811533,27.38817196,32.66811808
14-11-2021,South,109.7874912,78.43822176,32.24393639,12.11385182,1.714116324,33.16558005,18.40135672,73.72533871
15-11-2021,East,75.55744382,69.04642027,32.20193324,15.53209516,1.33770398,30.11852808,24.34202959,87.702195
16-11-2021,Central,114.2599686,47.24197082,49.9192631,27.93449829,1.072930917,37.48395517,27.13315893,45.25730092
17-11-2021,North,95.19349204,97.27784875,21.17016553,7.69782089,0.813920711,28.49126519,24.07637044,50.44425161
18-11-2021,Central,92.50358385,63.97162966,24.76402189,19.29911035,1.088124206,29.36858659,27.69419352,49.50475268
19-11-2021,Central,114.2191994,79.13086107,39.81865756,25.8613748,1.097978788,27.00479642,21.53335048,39.97099831
20-11-2021,Central,108.8852662,57.7242835,42.93284429,19.53369667,0.846006073,28.70201168,13.77909229,75.59259754
21-11-2021,West,92.78067668,68.00038867,44.84734648,17.97494464,1.235119419,23.73209497,29.91057656,63.24098329
22-11-2021,Central,123.1865961,72.59202757,36.98201507,20.64710838,0.580570596,22.93922171,29.87907327,24.48360898
23-11-2021,East,78.37873345,78.27292068,65.30369669,18.2343991,0.926680049,36.20612308,37.51818321,78.71644345
24-11-2021,West,112.3187121,75.86052458,37.72107441,20.15424746,1.166757538,21.33438653,13.96406741,33.09617618
25-11-2021,North,111.8620252,73.082955,37.69213848,16.58309482,0.913724756,27.44705528,28.75416055,88.54058132
26-11-2021,North,93.80907121,55.27369903,32.03013331,25.5433721,0.937973679,38.12274229,15.15658931,46.36641973
27-11-2021,Central,106.5226604,51.42380937,41.23906817,27.11632461,0.958664242,27.17839364,33.78246641,63.1514753
28-11-2021,South,74.97772847,64.98911265,46.14961232,19.33304839,0.749319628,36.62992363,27.43933417,25.44765332
29-11-2021,South,118.4805404,73.99692109,52.03578055,13.0675529,1.352170279,25.27163423,20.24035576,44.12642923
30-11-2021,East,96.30195727,56.65918949,25.10715736,17.38078415,0.694588698,21.59069115,28.90111237,76.16477702
01-12-2021,North,89.54553959,75.97757949,37.54004662,19.0800567,1.095447798,17.24139316,22.23477496,53.40459444
02-12-2021,West,120.9801845,81.78925118,44.46703611,22.52769438,1.124094369,40.50179255,26.5020805,83.32224385
03-12-2021,North,85.91312619,46.25518621,45.87057535,14.95993388,0.71541343,20.90503055,26.02980358,60.25969087
04-12-2021,Central,71.83077407,47.44618944,40.06548658,16.15418841,1.021931276,35.97749272,33.72084068,85.00005368
05-12-2021,West,68.86741653,57.89437412,45.4242397,22.55338069,0.727110348,22.00042379,34.07462955,88.78269349
06-12-2021,West,112.120199,64.61419002,31.91036107,24.69454416,1.417312743,40.53907134,22.01367313,51.77261917
07-12-2021,South,74.39141295,52.13149479,55.57905432,16.89202977,0.658365119,47.6542618,30.29052809,59.56096008
08-12-2021,Central,135.0958836,80.28304018,49.92628103,13.33391473,0.803830872,16.50775952,26.77420078,78.44444503
09-12-2021,East,58.36141184,66.36100292,26.55072213,36.42059101,0.632732497,21.32194853,17.93658966,35.50731039
10-12-2021,South,133.9291274,60.59170572,29.24896952,23.91652119,0.592690382,36.18505491,21.5188581,80.31407016
11-12-2021,East,104.2203493,38.46135714,29.5307825,18.66498119,1.477364587,34.10434339,36.6807305,61.43440983
12-12-2021,South,98.06573776,40.26276275,46.77969971,24.34515638,1.162832402,36.21537484,26.78927201,70.78500948
13-12-2021,West,89.10161826,64.21513875,27.15272234,19.37771685,1.042088028,25.4099556,29.9988979,25.58978159
14-12-2021,South,107.9827223,28.01106561,36.68975666,24.33578445,0.803026911,45.90027329,23.93977844,73.63313784
15-12-2021,West,99.24730595,75.18956114,44.54704396,20.79696599,1.272283543,30.94439573,22.30029043,41.75508332
16-12-2021,North,122.0660376,57.62769233,39.33834065,20.45635949,0.752733268,20.26429939,25.13632254,76.36625938
17-12-2021,East,102.284553,108.6463945,42.58887516,19.43209066,1.238091788,27.974812,23.66947972,55.64067768
18-12-2021,East,103.0060352,94.61874376,29.34197289,12.76309333,0.738246617,20.37146483,17.53373534,39.22300344
19-12-2021,North,92.72775576,57.27826396,45.94854373,29.6904745,0.806647689,42.72753087,19.98337271,86.69317879
20-12-2021,East,98.86108753,58.40494496,33.86788108,15.2923304,1.227484716,24.7173499,28.53942257,73.55436784
21-12-2021,South,106.1560354,74.93372271,36.75380326,13.19988212,1.259148203,33.93986788,23.09654655,88.99802517
22-12-2021,South,65.79663215,85.54758915,42.37731728,18.93570059,1.17924188,26.23461484,25.12852441,45.51289289
23-12-2021,Central,73.03629156,35.42956414,41.03078222,15.19264093,0.685097765,25.07690152,26.17461525,65.44537435
24-12-2021,Central,114.8652819,33.20436802,40.23980019,19.74143605,0.86598194,14.71796655,26.56525024,62.81120745
25-12-2021,West,103.4173088,50.66947792,32.49373178,23.43881924,1.047069622,34.78539682,30.73289531,68.12897187
26-12-2021,North,96.32033327,68.74106375,37.00450589,24.9765145,0.745215711,40.39345002,19.50652092,22.68215962
27-12-2021,Central,100.3686787,67.45310386,40.02183591,24.07365361,1.411288828,22.67225935,27.85126362,40.42035267
28-12-2021,West,106.9516341,76.04657182,26.24914767,18.47183973,0.279415917,17.63816708,28.77513897,83.65363017
29-12-2021,South,89.20480639,42.00453707,35.37467034,20.24795914,0.766378145,36.42652834,29.9292589,49.66740384
30-12-2021,West,84.43390549,25.25784206,43.87679879,22.03939525,0.847130049,16.83006921,17.935412,87.24505754
01-01-2020,East,103.9169051,72.87021293,27.22563396,11.21106288,0.146816901,39.75626349,26.27409609,34.94522209
02-01-2020,Central,80.43254445,47.57705591,51.56581652,22.8529235,0.581131261,22.76483902,33.58037973,89.81967814
03-01-2020,West,108.1650551,29.72268203,52.69613263,12.71350356,1.187586854,21.17365806,24.5043974,68.83066363
04-01-2020,North,65.94832792,62.17595619,27.54849424,30.20173299,1.009085091,31.98769937,27.41747351,74.34753968
05-01-2020,Central,120.5831127,71.89763532,53.57619633,17.97742458,1.471940807,21.69488572,28.90197797,47.78028205
06-01-2020,Central,109.4519496,58.16914302,38.56418411,19.07562411,1.463567934,24.34311135,19.87265078,83.49056849
07-01-2020,West,105.1205947,53.13227421,44.18514559,16.1514645,1.129913914,32.83185546,34.16912364,58.18240307
08-01-2020,South,119.6538197,57.60956652,35.03348948,16.85014984,1.093971475,10.5671013,27.49750398,67.66568662
09-01-2020,East,133.3094889,54.44125856,49.23044827,31.37046785,1.019779333,43.13935397,27.59751407,26.63657899
10-01-2020,South,120.2874013,39.77929332,44.06094019,24.70184844,0.203475395,30.34912106,16.68986311,64.21764906
11-01-2020,North,63.18251537,49.27978985,31.85846743,12.25398777,0.581632146,19.6562719,28.97272399,81.53552918
12-01-2020,Central,74.40846067,67.81919858,28.34798,27.5210645,1.030202651,21.86203705,27.53205171,32.47982598
13-01-2020,East,87.50362845,64.82517812,25.39697565,25.96621138,1.184807713,37.93317103,33.12095664,71.64081542
14-01-2020,Central,100.521821,62.52089709,41.87941776,18.59393769,1.086900944,34.80842348,23.44367393,21.77805313
15-01-2020,North,110.3531804,45.07277277,45.72471412,21.53348471,0.73226051,41.09424526,20.06170835,84.83421116
16-01-2020,South,85.48512374,57.27745257,46.50965679,19.9252796,1.281221885,24.53805724,21.58880503,88.80419812
17-01-2020,South,103.7353353,27.3440243,38.82018905,29.86289952,1.444733209,32.3726707,22.47510882,44.79260468
18-01-2020,East,84.89234135,62.67714996,28.43003544,16.01854906,1.28139688,33.41254329,19.40576741,27.49516948
19-01-2020,South,87.76964394,81.43286562,33.17925202,20.73005305,1.296879799,35.56214,31.45080012,66.10034577
20-01-2020,South,71.86677806,37.88801802,51.52348639,17.85927335,0.832232261,39.01824899,31.63848931,22.08841599
21-01-2020,East,81.53533508,51.2110849,35.15371435,12.83479798,1.322780237,24.26188875,24.02104149,53.77403969
22-01-2020,Central,72.96630789,64.93660168,41.43417631,30.95819128,1.043727592,29.08663786,23.03620039,39.02454226
23-01-2020,East,80.48253494,78.79263952,29.24349516,14.0921671,1.153466659,25.11880204,15.92259043,53.13373378
24-01-2020,West,121.0728359,53.27663076,43.36583045,21.10064594,1.109629553,29.57910501,28.47980628,21.27928603
25-01-2020,Central,81.01202222,49.61624506,35.42315438,11.29649697,0.963553868,35.58746226,33.26720054,23.61285281
26-01-2020,West,152.6476413,30.46615286,50.46712714,18.0046473,0.741999257,16.767716,21.81402641,21.11830802
27-01-2020,East,109.866358,61.55157194,47.73557706,22.10984411,0.975359001,38.87497256,24.41607737,63.3392309
28-01-2020,South,103.6967225,90.6311406,35.04294053,15.8763301,1.296028485,20.88654301,27.17145731,59.20650424
29-01-2020,South,82.8328444,64.16037693,38.73335973,22.93400925,0.867557258,27.54103744,33.6220918,36.3210599
30-01-2020,Central,114.0061976,59.66581531,34.4888376,18.65479454,1.268004179,39.9515354,25.99888111,65.26501902
31-01-2020,South,88.48724348,64.83123466,25.80566803,25.80041256,1.221121201,32.62407774,25.97714958,81.89450798
01-02-2020,North,102.4401963,59.83361994,31.4255757,26.80880457,0.910318781,32.71623959,25.89659251,39.41254707
02-02-2020,East,151.2016908,47.80478442,41.98217328,17.0662762,1.416640031,20.55499164,17.87483747,78.23956655
03-02-2020,South,98.07880201,72.34919874,43.25259498,20.3836643,0.893335999,21.64731251,17.76604673,66.37563952
04-02-2020,West,122.9854665,63.38642285,41.48547904,20.91727113,1.452864059,37.53005117,20.96002415,22.36743102
05-02-2020,Central,85.9364715,60.26419878,36.98266946,23.09674648,1.130238094,25.28685164,30.06445287,46.26049271
06-02-2020,South,99.30023019,45.36950959,49.33066606,20.07190998,0.995240224,26.04070501,23.32321465,55.54300511
07-02-2020,North,135.4160127,79.55261898,40.63541905,20.9510548,0.733659586,37.71161001,22.35197976,71.2189433
08-02-2020,South,87.46065884,69.97054118,47.03253828,18.78296763,0.973521931,21.60069164,22.26412698,40.09913908
09-02-2020,East,136.2489712,51.70618744,22.26224868,20.57619933,0.938872146,32.15388106,24.31171561,88.79110734
10-02-2020,Central,114.1550387,75.02737281,0.775997484,26.48970097,0.622511084,30.34325861,33.51053967,67.91778184
11-02-2020,North,88.75066448,52.53643742,42.83788028,23.23041621,0.934715373,29.97851419,24.24401307,46.0969574
12-02-2020,South,112.6481548,48.26994761,25.75234346,23.5062782,0.758859046,25.85251494,21.06851297,26.79175274
13-02-2020,West,119.451089,48.60445324,37.87548297,23.61535162,1.175797531,25.36115855,25.12622815,32.69574322
14-02-2020,East,112.4361992,33.4339717,36.97902959,19.23095611,1.391884143,21.37308669,33.77541803,54.1325432
15-02-2020,Central,68.5955056,67.07313571,55.87400602,21.59413522,0.631925297,33.86132021,22.48587641,54.62867485
16-02-2020,West,85.45725648,32.53282682,43.99996553,14.57413161,1.513692319,24.65480647,19.09497496,73.74031354
17-02-2020,East,95.04962729,41.57334253,41.65859027,26.34403828,0.96143469,37.74995697,22.49504365,70.83236379
18-02-2020,Central,98.51133142,28.86617986,48.36991155,6.085197838,0.707493585,28.20355967,25.64381868,34.0891127
19-02-2020,North,112.413442,58.70895461,43.68497587,19.56425804,1.227326434,21.53239608,28.44120475,61.64696344
